timestamp,open,high,low,close,volume
2025-11-08 09:55:00+00:00,102313.3,102313.3,102313.2,102313.3,0.08984673
2025-11-08 09:56:00+00:00,102313.3,102313.3,102313.2,102313.2,0.21399332
2025-11-08 09:57:00+00:00,102313.3,102348.1,102313.3,102348.1,0.07944432
2025-11-08 09:58:00+00:00,102349.9,102356.5,102349.9,102356.4,0.01282262
2025-11-08 09:59:00+00:00,102356.5,102356.5,102356.4,102356.4,0.00979333
2025-11-08 10:00:00+00:00,102356.2,102356.2,102356.1,102356.2,0.0090256
2025-11-08 10:01:00+00:00,102356.2,102356.2,102356.1,102356.2,0.00339308
2025-11-08 10:02:00+00:00,102356.1,102356.1,102330.1,102330.1,0.02358317
2025-11-08 10:03:00+00:00,102330.0,102330.0,102265.2,102265.2,0.01178869
2025-11-08 10:04:00+00:00,102265.3,102265.3,102265.2,102265.3,0.04732692
2025-11-08 10:05:00+00:00,102265.3,102265.3,102265.2,102265.2,1.10047334
2025-11-08 10:06:00+00:00,102265.3,102288.7,102265.3,102288.6,0.20410204
2025-11-08 10:07:00+00:00,102288.6,102288.6,102288.5,102288.6,0.14951897
2025-11-08 10:08:00+00:00,102288.5,102288.6,102288.5,102288.6,0.05474862
2025-11-08 10:09:00+00:00,102288.5,102288.6,102288.5,102288.6,0.00235189
2025-11-08 10:10:00+00:00,102288.6,102288.6,102288.5,102288.5,0.07770053
2025-11-08 10:11:00+00:00,102288.6,102288.6,102288.5,102288.5,0.30368665
2025-11-08 10:12:00+00:00,102288.6,102288.6,102288.5,102288.6,0.04968072
2025-11-08 10:13:00+00:00,102288.6,102288.6,102288.5,102288.6,0.17004632
2025-11-08 10:14:00+00:00,102288.5,102288.6,102288.5,102288.5,0.00802323
2025-11-08 10:15:00+00:00,102288.5,102288.6,102288.5,102288.6,0.15735636
2025-11-08 10:16:00+00:00,102288.6,102298.5,102288.5,102298.5,0.0268999
2025-11-08 10:17:00+00:00,102298.5,102298.5,102298.4,102298.4,0.04123013
2025-11-08 10:18:00+00:00,102298.4,102369.0,102298.4,102369.0,0.1372591
2025-11-08 10:19:00+00:00,102368.9,102377.6,102368.9,102377.6,0.0054202
2025-11-08 10:20:00+00:00,102377.6,102384.3,102377.6,102384.3,0.01175752
2025-11-08 10:21:00+00:00,102384.3,102407.9,102384.3,102407.9,0.19346313
2025-11-08 10:22:00+00:00,102407.8,102407.9,102368.9,102369.3,0.12676595
2025-11-08 10:23:00+00:00,102369.3,102369.3,102368.9,102368.9,0.0952113
2025-11-08 10:24:00+00:00,102368.9,102380.6,102368.9,102380.5,0.46439158
2025-11-08 10:25:00+00:00,102380.5,102380.5,102380.5,102380.5,0.00237008
2025-11-08 10:26:00+00:00,102380.5,102380.5,102380.5,102380.5,0.00763186
2025-11-08 10:27:00+00:00,102380.5,102446.4,102380.4,102446.3,0.0677286
2025-11-08 10:28:00+00:00,102446.4,102468.8,102446.4,102468.8,0.07936512
2025-11-08 10:29:00+00:00,102468.8,102468.8,102468.7,102468.8,0.00579481
2025-11-08 10:30:00+00:00,102468.8,102468.8,102468.8,102468.8,0.01132491
2025-11-08 10:31:00+00:00,102468.7,102468.8,102468.7,102468.8,0.00653245
2025-11-08 10:32:00+00:00,102468.8,102478.3,102468.7,102478.3,0.36755511
2025-11-08 10:33:00+00:00,102478.3,102478.3,102478.3,102478.3,0.00963224
2025-11-08 10:34:00+00:00,102478.2,102478.3,102478.2,102478.3,0.02131692
2025-11-08 10:35:00+00:00,102478.2,102478.3,102478.2,102478.3,0.046421
2025-11-08 10:36:00+00:00,102478.3,102478.3,102478.2,102478.2,0.03530605
2025-11-08 10:37:00+00:00,102478.2,102478.3,102478.2,102478.3,0.0062126
2025-11-08 10:38:00+00:00,102478.3,102478.3,102478.3,102478.3,0.00758507
2025-11-08 10:39:00+00:00,102478.3,102478.3,102478.2,102478.3,0.04520945
2025-11-08 10:40:00+00:00,102478.3,102478.3,102478.2,102478.3,0.02310828
2025-11-08 10:41:00+00:00,102478.2,102478.3,102478.2,102478.3,4.10650348
2025-11-08 10:42:00+00:00,102478.3,102478.3,102478.2,102478.2,0.59628186
2025-11-08 10:43:00+00:00,102478.2,102478.3,102478.2,102478.2,0.87376455
2025-11-08 10:44:00+00:00,102478.2,102478.3,102478.2,102478.2,0.23551464
2025-11-08 10:45:00+00:00,102478.3,102478.3,102478.2,102478.3,0.00552924
2025-11-08 10:46:00+00:00,102478.3,102478.3,102478.3,102478.3,0.00297051
2025-11-08 10:47:00+00:00,102478.3,102478.3,102478.2,102478.2,0.00282508
2025-11-08 10:48:00+00:00,102478.3,102478.3,102478.2,102478.3,0.09048709
2025-11-08 10:49:00+00:00,102478.3,102478.3,102478.3,102478.3,0.00783469
2025-11-08 10:50:00+00:00,102478.3,102478.3,102478.2,102478.3,0.03115833
2025-11-08 10:51:00+00:00,102478.3,102478.3,102478.2,102478.2,0.02453079
2025-11-08 10:52:00+00:00,102478.2,102483.7,102478.2,102483.6,0.04105782
2025-11-08 10:53:00+00:00,102483.7,102488.3,102483.7,102488.3,0.07026142
2025-11-08 10:54:00+00:00,102488.3,102488.3,102488.3,102488.3,0.00380296
2025-11-08 10:55:00+00:00,102488.4,102488.4,102488.3,102488.4,0.05935317
2025-11-08 10:56:00+00:00,102488.4,102488.4,102488.3,102488.4,0.08949402
2025-11-08 10:57:00+00:00,102488.4,102490.7,102488.4,102490.7,0.06882311
2025-11-08 10:58:00+00:00,102498.2,102520.0,102498.1,102520.0,20.55742343
2025-11-08 10:59:00+00:00,102520.0,102520.0,102514.6,102514.6,0.57899407
2025-11-08 11:00:00+00:00,102510.1,102510.1,102478.2,102478.3,0.10473013
2025-11-08 11:01:00+00:00,102478.3,102478.3,102410.9,102427.7,13.29920982
2025-11-08 11:02:00+00:00,102427.7,102514.7,102427.7,102513.0,5.89164493
2025-11-08 11:03:00+00:00,102515.1,102520.0,102515.1,102520.0,0.00536901
2025-11-08 11:04:00+00:00,102520.0,102520.0,102500.1,102500.1,0.25432073
2025-11-08 11:05:00+00:00,102500.1,102501.1,102500.1,102501.1,5.99787715
2025-11-08 11:06:00+00:00,102510.0,102510.0,102509.9,102510.0,0.08686835
2025-11-08 11:07:00+00:00,102510.0,102510.0,102510.0,102510.0,0.01023546
2025-11-08 11:08:00+00:00,102510.0,102510.0,102509.9,102510.0,0.00993462
2025-11-08 11:09:00+00:00,102510.0,102520.1,102509.9,102520.1,0.03458061
2025-11-08 11:10:00+00:00,102525.2,102525.2,102525.1,102525.1,0.00256576
2025-11-08 11:11:00+00:00,102525.1,102532.6,102525.1,102532.6,0.12606442
2025-11-08 11:12:00+00:00,102532.7,102557.8,102532.6,102557.8,0.34312438
2025-11-08 11:13:00+00:00,102557.9,102570.1,102557.9,102570.1,13.72070044
2025-11-08 11:14:00+00:00,102570.1,102579.9,102570.1,102579.9,0.12809936
2025-11-08 11:15:00+00:00,102579.9,102579.9,102579.9,102579.9,0.00029236
2025-11-08 11:16:00+00:00,102579.8,102579.9,102579.8,102579.9,0.11951511
2025-11-08 11:17:00+00:00,102579.9,102579.9,102579.8,102579.9,0.00912635
2025-11-08 11:18:00+00:00,102579.9,102579.9,102579.8,102579.8,0.00725116
2025-11-08 11:19:00+00:00,102579.9,102579.9,102579.8,102579.9,0.00043437
2025-11-08 11:20:00+00:00,102579.9,102580.1,102579.8,102580.1,6.71846406
2025-11-08 11:21:00+00:00,102580.2,102580.2,102580.2,102580.2,0.00061053
2025-11-08 11:22:00+00:00,102581.1,102582.1,102581.0,102582.1,0.08360725
2025-11-08 11:23:00+00:00,102589.8,102589.8,102589.7,102589.8,0.04407832
2025-11-08 11:24:00+00:00,102589.7,102589.7,102556.0,102556.1,13.98803221
2025-11-08 11:25:00+00:00,102556.1,102556.1,102556.0,102556.0,0.14496047
2025-11-08 11:26:00+00:00,102550.9,102550.9,102487.1,102487.2,0.07520875
2025-11-08 11:27:00+00:00,102487.2,102487.2,102487.1,102487.2,0.00219241
2025-11-08 11:28:00+00:00,102487.2,102487.2,102487.1,102487.2,0.03690486
2025-11-08 11:29:00+00:00,102487.2,102487.2,102487.2,102487.2,0.01171716
2025-11-08 11:30:00+00:00,102487.2,102487.2,102480.0,102480.0,0.03158067
2025-11-08 11:31:00+00:00,102470.0,102470.0,102387.7,102398.2,0.33441072
2025-11-08 11:32:00+00:00,102398.3,102398.3,102385.0,102385.1,0.02308787
2025-11-08 11:33:00+00:00,102385.1,102385.1,102385.1,102385.1,0.00538534
2025-11-08 11:34:00+00:00,102385.0,102385.0,102368.9,102368.9,1.44630453
2025-11-08 11:35:00+00:00,102369.0,102369.0,102340.0,102340.1,0.71891475
2025-11-08 11:36:00+00:00,102340.0,102340.1,102310.1,102310.1,0.08360948
2025-11-08 11:37:00+00:00,102310.0,102310.0,102209.3,102209.3,0.16767789
2025-11-08 11:38:00+00:00,102203.8,102203.8,102160.5,102163.5,0.06192184
2025-11-08 11:39:00+00:00,102163.6,102163.6,102160.5,102160.6,0.05435062
2025-11-08 11:40:00+00:00,102160.5,102160.5,102090.0,102090.0,0.26188854
2025-11-08 11:41:00+00:00,102082.1,102082.1,102001.3,102001.3,0.14171812
2025-11-08 11:42:00+00:00,102001.3,102001.3,101989.1,101989.1,0.91875677
2025-11-08 11:43:00+00:00,101989.2,101990.1,101989.2,101990.1,0.00572402
2025-11-08 11:44:00+00:00,101990.0,101990.1,101990.0,101990.1,0.02072474
2025-11-08 11:45:00+00:00,101990.0,101990.1,101952.4,101952.4,0.10122493
2025-11-08 11:46:00+00:00,101952.4,102010.4,101952.4,102010.4,0.05202849
2025-11-08 11:47:00+00:00,102010.4,102010.4,101891.2,101901.2,0.31317588
2025-11-08 11:48:00+00:00,101901.1,101901.2,101901.1,101901.2,0.01183624
2025-11-08 11:49:00+00:00,101901.2,101901.2,101901.1,101901.2,0.00439947
2025-11-08 11:50:00+00:00,101901.2,101969.0,101901.1,101969.0,0.04581679
2025-11-08 11:51:00+00:00,101969.0,101978.9,101969.0,101978.9,0.06385391
2025-11-08 11:52:00+00:00,101978.8,101978.9,101950.0,101950.0,0.03685782
2025-11-08 11:53:00+00:00,101940.0,101940.0,101891.2,101891.3,0.13132476
2025-11-08 11:54:00+00:00,101891.3,101891.3,101756.8,101766.7,1.1389419
